batch_name,status,files_processed,success_rate,successful_files,failed_files,viable_anchors,template_title,duration_seconds,error_count,timestamp
1907 PEN4/1-SUBMITTED,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:39:33.034405
1907 PEN4/20191210_PEN4 SUBMISSION & PERMIT EXAMPLE,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:39:33.034511
1907 PEN4/submission,failed,9,0.0,0,0,0,1907PEN4-A001_DIAGRAMMA_191205-1907_DIAGRAMMA_DOMISIS,1.28,1,2025-10-18T16:39:33.034581
1910 CYPRUS MUSEUM/02 ORISTIKH_MELETH_SUBMISSION,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:39:34.316405
1910 CYPRUS MUSEUM/05_SUBMITTALS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:39:34.316480
1910 CYPRUS MUSEUM/12032021 - VAP FLOOR PLANS - FINAL SUBMISSION PDFs,success,25,100.0,25,0,5,NCM-DD-B1-DR-ARC-1020-P0,43.22,0,2025-10-18T16:39:34.316520
1910 CYPRUS MUSEUM/20200921_MARISA SUBMITS,failed,5,0.0,0,0,0,W_PROJECTS_1910_CYPRUS_MUSEUM_02_RVT_MODEL_NCM-VAP-ZZ-ZZ-M2-ARC-0002-DET-S0-P01_m_-_Sheet_-_8150_-_ΛΕΠΤΟΜΕΡΕΙΕΣ_ΦΛΟΙΟΥ_-_ΛΕΠΤΟΜΕΡΕΙΑ_ΦΛΟΙΟΥ_ΜΙΚΡΩΝ_ΑΙΘΡΙΩΝ_-_ΕΠΙΠΕΔΟ_Β1,0.15,1,2025-10-18T16:40:17.543823
1910 CYPRUS MUSEUM/FF SUBMISSION,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:17.697464
2001 HELLINIKON_SITE_MGMT/HELLINIKON_FENCE&SECURITY_SUBMISSION_20200505,failed,13,0.0,0,0,0,00_HELLINIKON_FENCE_SECURITY_COVER,0.0,1,2025-10-18T16:40:17.697545
2004 MOLONGLO-MITHIMNIS/20201223_HELMEL - Draft Submission,failed,6,0.0,0,0,0,detail_forming_opening_exisitng_wall,0.0,1,2025-10-18T16:40:17.697631
2004 MOLONGLO-MITHIMNIS/20210205_HELMEL - Structural Submission,failed,8,0.0,0,0,0,æ01-S01,0.44,1,2025-10-18T16:40:17.697692
2007 MOLONGLO_EPTANISOU_10/MOLONGLO_KYPSELI SUBMISSION,failed,11,0.0,0,0,0,Arch_Eso_Molonglo_Kypseli_L0_AK_080121,0.0,1,2025-10-18T16:40:18.140223
2102 ANAFI/190204_ Site 2 Objection Package_Submitted,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.140323
2102 ANAFI/190209_Site 3 Objection Package_Submitted,failed,3,0.0,0,0,0,DC-260-B22D9C7266,0.1,1,2025-10-18T16:40:18.140364
2102 ANAFI/190309_Site 4 Objection Package_Submitted,failed,3,0.0,0,0,0,DC-260-B22D9C7661,0.01,1,2025-10-18T16:40:18.243224
2102 ANAFI/2021-04-20 DD submission,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.248735
2102 ANAFI/2021-05-12 revised DD and VAP comments submission,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.248784
2103 ΧΡΥΣΑΝΘΕΜΩΝ/OLD SUBMISSION,failed,12,0.0,0,0,0,2103_CHR_ARC_101,0.0,1,2025-10-18T16:40:18.248820
2103 ΧΡΥΣΑΝΘΕΜΩΝ/old- first submission,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.248889
2106 SNFCC_RESTAURANT_BP-REV/2016-03-07_BP-FINAL_REV-SUBMISSION,failed,3,0.0,0,0,0,ΛΙΣΤΑ_ΠΕΡΙΕΧΟΜΕΝΩΝ_ΑΡΧ_ΜΕΛ-ΠΠ-ΠΧ,0.18,1,2025-10-18T16:40:18.248925
2106 SNFCC_RESTAURANT_BP-REV/BP-FINAL_REV-SUBMISSION_070316,failed,6,0.0,0,0,0,2016-04-14_ΒΕΒΑΙΩΣΗ_ΑΡΧΑΙΟΛΟΓΙΑΣ,0.24,1,2025-10-18T16:40:18.425891
2107 HEL_SEAFRONT_VL-PLOT_1.2.4/20220920-DD SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669588
2107 HEL_SEAFRONT_VL-PLOT_1.2.4/220830_Issues for 0509 KAS Submission,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669670
2107 HEL_SEAFRONT_VL-PLOT_1.2.4/220901_DRAFT Submission ΚΑΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669712
2107 HEL_SEAFRONT_VL-PLOT_1.2.4/220902_TOMBAZI_Submission list KAS by LAMBDA,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669759
2108 ATH3-DATA_CENTER/01_NEW - SUBMISSION-MAR,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669826
2108 ATH3-DATA_CENTER/20220207_ELIZA_DWG_SUBMITTALS_DATES,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:18.669866
2108 ATH3-DATA_CENTER/20220324_SUBMISSION,failed,53,67.9245283018868,36,17,2,GR-ATH3-Z-L0-MYT-DR-A-06001,8.08,17,2025-10-18T16:40:18.669910
2108 ATH3-DATA_CENTER/20220330_SUBMISSION_30-03,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:26.754402
2108 ATH3-DATA_CENTER/20220331_SUBMISSION_WALL PENETRATIONS,failed,3,33.33333333333333,1,2,2,GR-ATH3-Z-B1-MYT-DD-A-03204,0.66,2,2025-10-18T16:40:26.754493
2108 ATH3-DATA_CENTER/20220401_SUBMISSION_01_04_22,partial,18,83.33333333333334,15,3,2,GR-ATH3-Z-B1-MYT-DD-A-22010,3.1,3,2025-10-18T16:40:27.411888
2108 ATH3-DATA_CENTER/20220405_SUBMISSION_08_04_22,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:30.508795
2108 ATH3-DATA_CENTER/20220407_SUBMISSION_BASEMENT PLANS,success,9,100.0,9,0,3,GR-ATH3-Z-B1-MYT-DD-A-22010,3.0,0,2025-10-18T16:40:30.508868
2108 ATH3-DATA_CENTER/20220407_SUBMISSION_WALL_TYPES,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:33.506691
2108 ATH3-DATA_CENTER/20220408_SUBMISSION,failed,4,0.0,0,4,1,GR-ATH3-Z-XX-MYT-DD-A-31002,0.59,4,2025-10-18T16:40:33.506776
2108 ATH3-DATA_CENTER/20220412_SUBMISSION_B1_STRUCTURAL,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:34.092448
2108 ATH3-DATA_CENTER/20220412_SUBMISSION_BASEMENT,partial,10,90.0,9,1,5,GR-ATH3-Z-B1-MYT-DD-A-22010,1.26,1,2025-10-18T16:40:34.092512
2108 ATH3-DATA_CENTER/20220413_RESUBMISSION_B1_STRUCTURAL_NOREVISION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:35.353377
2108 ATH3-DATA_CENTER/20220415_SUBMISSION ΓΕΦΥΡΑ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:35.353427
2108 ATH3-DATA_CENTER/20220415_SUBMISSION_15-04_22,failed,36,0.0,0,0,0,GR-ATH3-Z-L1-MYT-DD-A-03000,3.01,1,2025-10-18T16:40:35.353452
2108 ATH3-DATA_CENTER/20220418_SUBMISSION_18_04_22,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:38.364759
2108 ATH3-DATA_CENTER/20220419_SUBMISSION_,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:38.364862
2108 ATH3-DATA_CENTER/20220419_SUBMISSION_WALL DETAILS BASEMENT_ELIZA,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:38.364899
2108 ATH3-DATA_CENTER/20220419_SUBMISSION_WALL TYPES_ELIZA,failed,3,0.0,0,0,0,GR-ATH3-Z-B1-MYT-DR-A-42000,1.08,1,2025-10-18T16:40:38.364933
2108 ATH3-DATA_CENTER/20220421_SUBMISSION_21-04-22,partial,21,80.95238095238095,17,4,2,GR-ATH3-Z-B1-MYT-DD-A-03000,4.0,4,2025-10-18T16:40:39.442677
2108 ATH3-DATA_CENTER/20220503_SUBMISSION,failed,6,50.0,3,3,2,GR-ATH3-Z-B1-MYT-DD-A-03204,0.84,3,2025-10-18T16:40:43.449576
2108 ATH3-DATA_CENTER/20220505_SUBMISSION,failed,20,0.0,0,0,0,GR-ATH3-Z-B1-MYT-DD-A-03201,2.29,1,2025-10-18T16:39:30.404601
2108 ATH3-DATA_CENTER/20220506_SUBMISSION,partial,13,84.61538461538461,11,2,1,GR-ATH3-Z-B1-MYT-DD-A-03201,1.73,2,2025-10-18T16:39:32.698979
2108 ATH3-DATA_CENTER/20220509_SUBMISSION,success,15,100.0,15,0,2,GR-ATH3-Z-B1-MYT-DD-A-21000,1.71,0,2025-10-18T16:39:34.433424
2108 ATH3-DATA_CENTER/20220510_SUBMISSION,partial,7,85.71428571428571,6,1,1,GR-ATH3-Z-B1-MYT-DD-A-03201,0.36,1,2025-10-18T16:39:36.142007
2108 ATH3-DATA_CENTER/20220513_SUBMISSION,failed,4,50.0,2,2,1,GR-ATH3-Z-B1-MYT-DD-A-43000,0.59,2,2025-10-18T16:39:36.502323
2108 ATH3-DATA_CENTER/20220513_ΕΛΙΖΑ_SUBMISSION-BASEMENT,failed,4,25.0,1,3,1,GR-ATH3-Z-B1-MYT-DD-A-43000,0.57,3,2025-10-18T16:39:37.094728
2108 ATH3-DATA_CENTER/20220523_SUBMISSION,partial,16,93.75,15,1,2,GR-ATH3-Z-B1-MYT-DD-A-21000,1.45,1,2025-10-18T16:39:37.666646
2108 ATH3-DATA_CENTER/20220524_SUBMISSION-BASEMENT,failed,5,40.0,2,3,1,GR-ATH3-Z-B1-MYT-DD-A-03206,1.01,3,2025-10-18T16:39:39.118835
2108 ATH3-DATA_CENTER/20220525_SUBMISSION L0,failed,6,0.0,0,6,3,GR-ATH3-Z-L0-MYT-DD-A-03000,5.97,6,2025-10-18T16:39:40.127856
2108 ATH3-DATA_CENTER/20220525_SUBMISSION-BASEMENT,success,4,100.0,4,0,2,GR-ATH3-Z-B1-MYT-DD-A-22012,0.63,0,2025-10-18T16:39:46.103587
2108 ATH3-DATA_CENTER/20220601_SUBMISSION-L0,partial,30,90.0,27,3,2,GR-ATH3-Z-L0-MYT-DD-A-33003,12.58,3,2025-10-18T16:39:46.737520
2108 ATH3-DATA_CENTER/20220608_SUBMISSION,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:39:59.317204
2108 ATH3-DATA_CENTER/20220608_SUBMISSION-L1,success,11,100.0,11,0,2,GR-ATH3-Z-L1-MYT-DD-A-03000,1.65,0,2025-10-18T16:39:59.317275
2108 ATH3-DATA_CENTER/20220608_SUBMISSION-SITE-PLAN,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:00.963801
2108 ATH3-DATA_CENTER/20220608_SUBMISSION_ELIZA,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:00.963898
2108 ATH3-DATA_CENTER/20220615-SUBMISSION-NEW-1,success,8,100.0,8,0,2,GR-ATH3-Z-L1-MYT-DD-A-31001,0.44,0,2025-10-18T16:40:00.963938
2108 ATH3-DATA_CENTER/20220615-SUBMISSION-NEW-2,success,4,100.0,4,0,2,GR-ATH3-Z-B1-MYT-DD-A-22002,1.07,0,2025-10-18T16:40:01.408379
2108 ATH3-DATA_CENTER/20220615-SUBMISSION-NEW-3,failed,7,0.0,0,7,1,GR-ATH3-Z-R0-MYT-DD-A-27002,0.84,7,2025-10-18T16:40:02.481570
2108 ATH3-DATA_CENTER/20220616_SUBMISSION,success,4,100.0,4,0,5,GR-ATH3-Z-L1-MYT-DD-A-22011,0.86,0,2025-10-18T16:40:03.318189
2108 ATH3-DATA_CENTER/20220617_SUBMISSION,failed,4,0.0,0,4,1,GR-ATH3-Z-R0-MYT-DD-A-27001,5.03,4,2025-10-18T16:40:04.180962
2108 ATH3-DATA_CENTER/20220617_SUBMISSION_SS-DOORS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:09.212319
2108 ATH3-DATA_CENTER/20220620_SUBMISSION PART 2,failed,4,50.0,2,2,2,GR-ATH3-Z-R0-MYT-DD-A-27001,0.34,2,2025-10-18T16:40:09.212375
2108 ATH3-DATA_CENTER/20220620_SUBMISSION_PART 1,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:09.549944
2108 ATH3-DATA_CENTER/20220621_SUBMISSION,failed,5,20.0,1,4,3,GR-ATH3-Z-R0-MYT-DD-A-27003,0.66,4,2025-10-18T16:40:09.549997
2108 ATH3-DATA_CENTER/20220622_SUBMISSION,failed,8,62.5,5,3,1,GR-ATH3-Z-L1-MYT-DD-A-21004,0.86,3,2025-10-18T16:40:10.213203
2108 ATH3-DATA_CENTER/20220624_SUBMISSION,failed,3,33.33333333333333,1,2,3,GR-ATH3-Z-ZZ-MYT-DD-A-24004,0.31,2,2025-10-18T16:40:11.078379
2108 ATH3-DATA_CENTER/20220626_SUBMISSION,failed,4,75.0,3,1,1,GR-ATH3-Z-B1-MYT-DD-A-22000,1.63,1,2025-10-18T16:40:11.388141
2108 ATH3-DATA_CENTER/20220627_RAISED FLOOR SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:13.020929
2108 ATH3-DATA_CENTER/20220627_SUBMISSION_DEDDIE,success,4,100.0,4,0,4,GR-ATH3-Z-B1-MYT-DR-S-20000,6.7,0,2025-10-18T16:40:13.020989
2108 ATH3-DATA_CENTER/20220629_SUBMISSION L0,success,11,100.0,11,0,3,GR-ATH3-Z-L0-MYT-DD-A-03000,12.25,0,2025-10-18T16:40:19.727458
2108 ATH3-DATA_CENTER/20220630-SUBMISSION_2,success,16,100.0,16,0,3,GR-ATH3-X-XX-MYT-SH-A-40000,6.3,0,2025-10-18T16:40:31.983092
2108 ATH3-DATA_CENTER/20220630_SUBMISSION,success,7,100.0,7,0,2,GR-ATH3-X-XX-MYT-SH-A-40002,0.77,0,2025-10-18T16:40:38.281840
2108 ATH3-DATA_CENTER/20220630_SUBMISSION_3 MEP,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:39.054420
2108 ATH3-DATA_CENTER/20220705_SUBMISSION,failed,12,50.0,6,6,3,GR-ATH3-Z-L0-MYT-DD-A-21006,1.83,6,2025-10-18T16:40:39.054468
2108 ATH3-DATA_CENTER/20220705_SUBMISSION MEP HOLES,success,5,100.0,5,0,2,GR-ATH3-Z-L2-MYT-DD-A-33000,0.43,0,2025-10-18T16:40:40.881425
2108 ATH3-DATA_CENTER/20220706_SUBMISSION,success,18,100.0,18,0,2,GR-ATH3-X-XX-MYT-SH-A-40000,0.79,0,2025-10-18T16:40:41.313062
2108 ATH3-DATA_CENTER/20220706_SUBMISSION MEP HOLE L0,success,3,100.0,3,0,2,GR-ATH3-Z-L0-MYT-DD-A-33000,0.48,0,2025-10-18T16:40:42.103274
2108 ATH3-DATA_CENTER/20220707_SUBMISSION,partial,15,86.66666666666667,13,2,2,GR-ATH3-Z-B1-MYT-DD-A-32000,0.93,2,2025-10-18T16:40:42.588179
2108 ATH3-DATA_CENTER/20220707_SUBMISSION MEP HOLES L0,success,8,100.0,8,0,2,GR-ATH3-Z-L0-MYT-DD-A-33000,1.28,0,2025-10-18T16:40:43.520023
2108 ATH3-DATA_CENTER/20220708_SUBMISSION,failed,8,0.0,0,8,1,GR-ATH3-Z-L0-MYT-DD-A-03001,0.6,8,2025-10-18T16:40:44.805297
2108 ATH3-DATA_CENTER/20220708_SUBMISSION SITE,success,3,100.0,3,0,7,GR-ATH3-Z-XX-MYT-DR-A-01000,0.66,0,2025-10-18T16:40:45.403077
2108 ATH3-DATA_CENTER/20220711_SUBMISSION,failed,13,53.84615384615385,7,6,4,GR-ATH3-Z-B1-MYT-DD-A-32002,0.66,6,2025-10-18T16:40:46.067281
2108 ATH3-DATA_CENTER/20220713_SUBMISSION_STRUCTURAL_FORMWORK,success,6,100.0,6,0,4,GR-ATH3-Z-B1-MYT-DR-S-20000,9.04,0,2025-10-18T16:40:46.726549
2108 ATH3-DATA_CENTER/20220715_SUBMISSION,failed,10,0.0,0,10,1,GR-ATH3-Z-L0-MYT-DR-A-03001,8.76,10,2025-10-18T16:40:55.769516
2108 ATH3-DATA_CENTER/20220718_SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:41:04.532926
2108 ATH3-DATA_CENTER/20220720_SUBMISSION,failed,4,0.0,0,4,1,GR-ATH3-Z-L0-MYT-DD-A-03003,0.73,4,2025-10-18T16:41:04.532988
2108 ATH3-DATA_CENTER/20220728_SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:41:05.261258
2108 ATH3-DATA_CENTER/20220729_SUBMISSION,failed,4,25.0,1,3,2,GR-ATH3-Z-L1-MYT-DD-A-21004,0.62,3,2025-10-18T16:41:05.261327
2108 ATH3-DATA_CENTER/20220805_LOADING BAY SUBMISSION,failed,5,0.0,0,5,1,GR-ATH3-Z-L0-MYT-DD-A-03001,0.65,5,2025-10-18T16:41:05.885732
2108 ATH3-DATA_CENTER/20220907_Submission rejected,success,4,100.0,4,0,3,GR-ATH3-Z-ZZ-MYT-DD-A-41000,0.37,0,2025-10-18T16:41:06.539302
2108 ATH3-DATA_CENTER/20220909_SUBMISSION REJECTED,failed,9,55.55555555555556,5,4,2,GR-ATH3-Z-L0-MYT-DD-A-21002,0.84,4,2025-10-18T16:41:06.913202
2108 ATH3-DATA_CENTER/20220912_SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:44.289176
2108 ATH3-DATA_CENTER/20220914_SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:44.289247
2108 ATH3-DATA_CENTER/20220916_SUBMISSIONS DOORS L0,failed,3,33.33333333333333,1,2,1,GR-ATH3-Z-L0-MYT-DD-A-21005,0.52,2,2025-10-18T16:40:44.289286
2108 ATH3-DATA_CENTER/20220919_SUBMISSION,failed,4,75.0,3,1,2,GR-ATH3-Z-B1-MYT-DD-A-31005,0.31,1,2025-10-18T16:40:44.808794
2108 ATH3-DATA_CENTER/20220920_SUBMISSION,skipped,2,0.0,0,0,0,,0.0,1,2025-10-18T16:40:45.120549
2108 ATH3-DATA_CENTER/20220922_SUBMISSION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-18T16:40:45.120604
