batch_name,status,files_processed,success_rate,successful_files,failed_files,viable_anchors,template_title,duration_seconds,error_count,timestamp
2004 MOLONGLO-MITHIMNIS/20221228_ANATHEORISI ADEIAS,failed,10,0.0,0,0,0,2004_MIT_A111_PLAN_-1,0.79,1,2025-10-17T11:31:27.995061
2004 MOLONGLO-MITHIMNIS/DEMOLITIONS,failed,7,0.0,0,0,0,2004_MIT_A301-D_SECT-A,0.4,1,2025-10-17T11:31:28.780517
2004 MOLONGLO-MITHIMNIS/EXISTING,failed,9,0.0,0,0,0,2004_MIT_A101_PLAN_-1,0.39,1,2025-10-17T11:31:29.178957
2004 MOLONGLO-MITHIMNIS/EXST,failed,9,0.0,0,0,0,2004_MIT_A101_PLAN_-1,0.51,1,2025-10-17T11:31:29.572485
2004 MOLONGLO-MITHIMNIS/PERM,failed,9,0.0,0,0,0,2004_MIT_A111_PLAN_-1,0.63,1,2025-10-17T11:31:30.083941
2004 MOLONGLO-MITHIMNIS/PROPOSED,failed,4,0.0,0,0,0,2004_MIT_A111_PLAN_-1,0.2,1,2025-10-17T11:31:30.710690
2004 MOLONGLO-MITHIMNIS/pdf,failed,48,0.0,0,0,0,2004_MIT_A111-01_PLAN_-1,2.5,1,2025-10-17T11:31:30.912919
2007 MOLONGLO_EPTANISOU_10/MOLONGLO_KYPSELI SUBMISSION,failed,11,0.0,0,0,0,Arch_Eso_Molonglo_Kypseli_L0_AK_080121,0.01,1,2025-10-17T11:31:33.412101
2101 TERNA_M-TR/20210127_PRELIMINARY_LAYOUTS,failed,5,0.0,0,0,0,M-TR_GROUND_FLOOR-EXISTING_R1,0.29,1,2025-10-17T11:31:33.419758
2101 TERNA_M-TR/20210129-GROUND_FL_LAYOUTS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:33.707994
2101 TERNA_M-TR/20210129-ΑΥΘΑΙΡΕΤΑ,failed,4,0.0,0,0,0,M-TR_VAP_PERMIT_EXCESS_L0,2.45,1,2025-10-17T11:31:33.708443
2101 TERNA_M-TR/20210201-GROUND FL-MEZZ,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.158740
2101 TERNA_M-TR/20210226,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.159165
2101 TERNA_M-TR/20210307_ΕΡΓΑΣΙΕΣ ΑΡΘΡΟΥ 30,failed,3,0.0,0,0,0,20210307_M-TR_TEXN_EKΘΕΣΗ_30_4495,0.04,1,2025-10-17T11:31:36.159397
2101 TERNA_M-TR/20210309_PROKATARKTIKH-INTERIOR,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.197529
2101 TERNA_M-TR/20210408,failed,3,0.0,0,0,0,20210408_TERNA-EN_M-TR_PD_17,0.08,1,2025-10-17T11:31:36.197893
2101 TERNA_M-TR/20210408_ΠΡΟΜΕΛΕΤΗ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.280360
2101 TERNA_M-TR/20210413_ΠΡΟΜΕΛΕΤΗ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.280661
2101 TERNA_M-TR/20210415_ΠΡΟΜΕΛΕΤΗ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.280911
2101 TERNA_M-TR/20210419_ΠΡΟΜΕΛΕΤΗ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.281095
2101 TERNA_M-TR/20210420,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.281255
2101 TERNA_M-TR/20210420_ΠΡΟΜΕΛΕΤΗ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:36.281413
2101 TERNA_M-TR/20210507,failed,18,0.0,0,0,0,ΤRN_A404_-_Sheet_-_A404_-_ΑΠΟΨΕΙΣ_ΑΚΑΛΥΠΤΟΥ,1.52,1,2025-10-17T11:31:36.281588
2101 TERNA_M-TR/20210507_ΠΡΟΜΕΛΕΤΗ-ΟΨΕΙΣ,failed,11,0.0,0,0,0,ΤRN_A404_-_Sheet_-_A404_-_ΑΠΟΨΕΙΣ_ΑΚΑΛΥΠΤΟΥ,1.76,1,2025-10-17T11:31:37.802007
2101 TERNA_M-TR/20210511_ΠΡΟΜΕΛΕΤΗ-ΚΑΤΟΨΕΙΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:39.566478
2101 TERNA_M-TR/20210517_ΟΨΕΙΣ ΓΙΑ ΑΛΟΥΜΙΝΑΔΕΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:39.566871
2101 TERNA_M-TR/20210520,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:39.567080
2101 TERNA_M-TR/20210608_ΠΡΟΕΓΚΡΙΣΗ Ο,failed,15,0.0,0,0,0,DOC-YP_DILOSH_SA-VAP,1.24,1,2025-10-17T11:31:39.567381
2101 TERNA_M-TR/20210618_MIKRH KLIMAKA,failed,19,0.0,0,0,0,DOC-SDA-SXEDIO-SYMBASH,1.29,1,2025-10-17T11:31:40.806946
2101 TERNA_M-TR/20210625_ARX_EPITROPH,failed,22,0.0,0,0,0,Aitisi_402972_2021-06-25_171214,1.6,1,2025-10-17T11:31:42.096056
2101 TERNA_M-TR/20210716_PLANS_EF-DRAFT,failed,5,0.0,0,0,0,M-TR_EF_A-300-400_01,2.2,1,2025-10-17T11:31:43.700446
2101 TERNA_M-TR/20210720_ARX_EPITROPH,failed,4,0.0,0,0,0,DOC-TAKTOPOIHSH-4495,1.13,1,2025-10-17T11:31:45.898770
2101 TERNA_M-TR/20210722,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:47.033215
2101 TERNA_M-TR/20210722-RENDERS_STAIR,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:47.033583
2101 TERNA_M-TR/20210723_ARX_EPITROPH,failed,23,0.0,0,0,0,Aitisi_402972_2021-06-25_171214,2.77,1,2025-10-17T11:31:47.033750
2101 TERNA_M-TR/20210723_ΠΡΟΕΓΚΡΙΣΗ Ο,failed,7,0.0,0,0,0,2101-DOC-ANALHPSH_AKSM_r1,0.68,1,2025-10-17T11:31:49.805637
2101 TERNA_M-TR/20210903,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:50.489722
2101 TERNA_M-TR/20210903_EXT_RENDERS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:50.490075
2101 TERNA_M-TR/20210910_EXT_RENDERS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:50.490425
2101 TERNA_M-TR/20210916_KIGKLIDWMA DWMATOS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:50.490687
2101 TERNA_M-TR/20210927_TERNA_υλικά+επίπλωση,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:50.490941
2101 TERNA_M-TR/20211020_TERNA INTERIOR,failed,5,0.0,0,0,0,2101_M-TR_INTERIOR_EKSOPLISMOS_22-10-2021,1.03,1,2025-10-17T11:31:50.491288
2101 TERNA_M-TR/20211103_2ND FLOOR-MIKRES TROPOISEIS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.518455
2101 TERNA_M-TR/20211104_katopseis me tropoiseis,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.518819
2101 TERNA_M-TR/20211105_505-SKIASI PISO OPSIS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.518985
2101 TERNA_M-TR/20211117_DOMA - 110,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.519150
2101 TERNA_M-TR/20211124_MIKRES TROPOPOISEIS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.519307
2101 TERNA_M-TR/20211125_510,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.519515
2101 TERNA_M-TR/20211209_505,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:51.519677
2101 TERNA_M-TR/20211229_latest tropoiseis,failed,8,0.0,0,0,0,M-TR_EF_A-603-sismikos_armos,0.78,1,2025-10-17T11:31:51.519885
2101 TERNA_M-TR/20220113_KITCHENETTE,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:31:52.300408
2101 TERNA_M-TR/20220113_ειδοδος lobby,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:52.300824
2101 TERNA_M-TR/20220117_KITCHENETTES,failed,3,0.0,0,0,0,M-TR_EF_A-604-02,0.13,1,2025-10-17T11:31:52.301022
2101 TERNA_M-TR/20220202_ENIMEROMENA SXEDIA,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:31:52.429670
2101 TERNA_M-TR/20220216_tropopoiseis sxediwn pdf,failed,6,0.0,0,0,0,M-TR_EF_A-104-12,0.51,1,2025-10-17T11:31:52.430013
2101 TERNA_M-TR/20220222_RENDERS_AKALYPTOS-GREEN,failed,3,0.0,0,0,0,MTR-FENCE_SECTION-SKETCH,0.18,1,2025-10-17T11:31:52.944682
2101 TERNA_M-TR/20220303_GRAFEIO_MARAGOUDAKH,failed,4,0.0,0,0,0,MTR-EF_A-978-01,0.3,1,2025-10-17T11:31:53.120439
2101 TERNA_M-TR/20220406_ALL,failed,10,0.0,0,0,0,20210309_TERNA-EN_M-TR_ID-concept,3.54,1,2025-10-17T11:31:53.419580
2101 TERNA_M-TR/PDF,failed,170,0.0,0,0,0,MTR-ARC-EF-A-110-04-DRAFT_A,16.04,1,2025-10-17T11:31:56.955633
2101 TERNA_M-TR/REST,failed,7,0.0,0,0,0,M-TR_EF_A-960-02,0.64,1,2025-10-17T11:32:13.000323
2101 TERNA_M-TR/older versions,failed,5,0.0,0,0,0,20210304_TERNA-M-TR-PKD1,1.44,1,2025-10-17T11:32:13.640557
2102 ANAFI/190204_ Site 2 Objection Package_Submitted,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:15.080190
2102 ANAFI/190209_Site 3 Objection Package_Submitted,failed,3,0.0,0,0,0,DC-260-B22D9C7266,0.2,1,2025-10-17T11:32:15.080669
2102 ANAFI/190309_Site 4 Objection Package_Submitted,failed,3,0.0,0,0,0,DC-260-B22D9C7661,0.11,1,2025-10-17T11:32:15.284929
2102 ANAFI/2021-03-30_DD draft,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:15.398444
2102 ANAFI/2021-03-31_DD draft,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:15.398667
2102 ANAFI/2021-04-09_DD DIAGRAMS draft,failed,15,0.0,0,0,0,-plot_1_-1-slope,1.65,1,2025-10-17T11:32:15.398832
2102 ANAFI/2021-04-20 DD submission,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.044862
2102 ANAFI/2021-05-12 revised DD and VAP comments submission,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.045267
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210406_PRESENTATION,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.045496
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210419_PRESENTATION,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.045803
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210423_MEETING,failed,4,0.0,0,0,0,20210422_VAP-ARC_PROMELETI,0.33,1,2025-10-17T11:32:17.045973
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210519_MATERIALS - PLAN VIEWS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.377079
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210603_APPARTMENTS,failed,11,0.0,0,0,0,20210603_ΧΡΥΣΑΝΘΕΜΩΝ_ΠΡΟΜΕΛΕΤΗ_3D-01,0.37,1,2025-10-17T11:32:17.377510
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210609_PLANS,failed,7,0.0,0,0,0,20210609_Plans,0.01,1,2025-10-17T11:32:17.750160
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210611_PLANS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.756874
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210615_PLAN,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.757139
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210617_MOODBOARD_PLANS,failed,3,0.0,0,0,0,20210617_MOOD_BOARD,0.0,1,2025-10-17T11:32:17.757325
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210624_BASEMENT,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.757649
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210630_ELEVATIONS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.757834
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210716_GEORGIOU_LANDSCAPE,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.758018
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210721_GEORGIOU_Plans_Section_3D_IMAGE,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.758200
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210728_GEORGIOU_KATOPSEIS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.758442
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20210913_GEORGIOU_INTERIOR MOODBOARD_PLANS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.758631
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211007_GEORGIOU_RAMPA_FYTEYSI,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.758875
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211007_ΜΗΧΑΝΟΛΟΓΟΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.759058
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211008_ΕΡΓΟΛΑΒΟΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.759238
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211011_ARCH_COMMITTEE DRAWINGS,failed,13,0.0,0,0,0,2103_CHR_ARC_101,0.0,1,2025-10-17T11:32:17.759439
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211101_LASER VISION MEETING,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:17.762217
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211104_ΕΡΓΟΛΑΒΟΣ,failed,4,0.0,0,0,0,2103-CHR_ΛΙΣΤΑ_ΣΧΕΔΙΩΝ_ARC,0.3,1,2025-10-17T11:32:17.762414
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20211108_3D_POOL BEDS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.065475
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220131-ME_70%,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.065770
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220214_ΣΧΕΔΙΑ ΑΔΕΙΑΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.065941
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220228_ΜΕ_70%,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.066114
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220314_ΔΙΑΓΡΑΜΜΑ ΕΚΣΚΑΦΩΝ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.066279
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220407,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.066442
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220413_προσφορα,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.066619
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220415_SYNANTHSH YLIKA,failed,3,0.0,0,0,0,MOOD_BOARD_ΜΕΛΕΤΗΣ_ΕΦΑΡΜΟΓΗΣ_15-4,0.48,1,2025-10-17T11:32:18.066812
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20220705_SYNANTHSH PROSFORES,failed,3,0.0,0,0,0,ΕΠΙΠΛΟ_ΜΠΑΝΙΟΥ_ΑΝΑΠΤΥΓΜΑ_KAI_RENDER,0.01,1,2025-10-17T11:32:18.544594
2103 ΧΡΥΣΑΝΘΕΜΩΝ/20230913 3D Visuals,failed,11,0.0,0,0,0,CHR-RENDERS_BINDER_2023-09,0.3,1,2025-10-17T11:32:18.549618
2103 ΧΡΥΣΑΝΘΕΜΩΝ/263,failed,7,0.0,0,0,0,2103_CHR_ARC_101,0.05,1,2025-10-17T11:32:18.850680
2103 ΧΡΥΣΑΝΘΕΜΩΝ/264,failed,4,0.0,0,0,0,2103_CHR_ARC_201,0.01,1,2025-10-17T11:32:18.904347
2103 ΧΡΥΣΑΝΘΕΜΩΝ/265,failed,4,0.0,0,0,0,2103_CHR_ARC_301,0.02,1,2025-10-17T11:32:18.912265
2103 ΧΡΥΣΑΝΘΕΜΩΝ/3D VIEWS,failed,5,0.0,0,0,0,20210519_3D_VIEW_1,0.01,1,2025-10-17T11:32:18.927946
2103 ΧΡΥΣΑΝΘΕΜΩΝ/3DVIEW,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.935233
2103 ΧΡΥΣΑΝΘΕΜΩΝ/3DVIEWS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.935436
2103 ΧΡΥΣΑΝΘΕΜΩΝ/3DVIWES,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:18.935626
2103 ΧΡΥΣΑΝΘΕΜΩΝ/APPARTMENTS,failed,8,0.0,0,0,0,PLAN_VIEWS_BS_-_POLEODOMIA-,0.24,1,2025-10-17T11:32:18.935807
2103 ΧΡΥΣΑΝΘΕΜΩΝ/ARCH-DWG,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.173920
2103 ΧΡΥΣΑΝΘΕΜΩΝ/BASIN,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.174457
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR-EF-ARC-BINDERS,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.174673
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR-EF-ARC-PDF,failed,101,0.0,0,0,0,2103_CHR_ARC_Α001,0.01,1,2025-10-17T11:32:19.174933
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR_LGD_DRAWINGS,failed,5,0.0,0,0,0,CHR_FP_AL01_rev05_A0,0.0,1,2025-10-17T11:32:19.189660
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR_LIGHTING CONCEPT,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.192925
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR_PHTOMETRICS,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.193120
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR_ΜΕΛΕΤΗ ΕΦΑΡΜΟΓΗΣ_ΣΧΕΔΕΙΑ_WIP,failed,9,0.0,0,0,0,2103_CHR_ARC_A100_ΚΑΤΟΨΕΙΣ,0.01,1,2025-10-17T11:32:19.193306
2103 ΧΡΥΣΑΝΘΕΜΩΝ/CHR_ΣΑ_ΣΧΕΔΙΑ,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.201004
2103 ΧΡΥΣΑΝΘΕΜΩΝ/JOINERY,failed,5,0.0,0,0,0,2103_CHR_ARC_Λ501_draft,0.01,1,2025-10-17T11:32:19.201235
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L01,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.206624
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L02,failed,9,0.0,0,0,0,A34U3101927PDW,0.03,1,2025-10-17T11:32:19.206856
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L03 CASE1,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.239609
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L03 CASE2,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.239791
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L04,failed,4,0.0,0,0,0,0000236064_FOLLETO_SPIN_11,0.01,1,2025-10-17T11:32:19.239952
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L05,failed,3,0.0,0,0,0,spec-sheet-05-1507-21-m1v2,0.06,1,2025-10-17T11:32:19.245695
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L06,failed,3,0.0,0,0,0,62922-instructions-keta-usb-issue1-1-,0.17,1,2025-10-17T11:32:19.308308
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L07,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:19.477475
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L08,failed,10,0.0,0,0,0,ZMP_3442292_LF1100TW-G5_-927_957-09_L2,0.52,1,2025-10-17T11:32:19.477884
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L09,failed,8,0.0,0,0,0,140LED_5W_CRI80_SupremeSeries,0.0,1,2025-10-17T11:32:20.000052
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L10,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:20.000977
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L11,failed,4,0.0,0,0,0,A34T1701930POW,0.01,1,2025-10-17T11:32:20.001299
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L12-L12,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:20.006906
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L13,failed,5,0.0,0,0,0,ZMP_4054061_BA-TW-PL_827-865_G2,0.26,1,2025-10-17T11:32:20.007254
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L14,skipped,2,0.0,0,0,0,,0.01,1,2025-10-17T11:32:20.268087
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L15,failed,4,0.0,0,0,0,00006028_FOLLETO_PUCK_05,0.01,1,2025-10-17T11:32:20.282487
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L16,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:20.294577
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L17,failed,5,0.0,0,0,0,0000236038_INSTRUCTION_SHEET_SWAP_10,0.01,1,2025-10-17T11:32:20.294866
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L19-L19,failed,7,0.0,0,0,0,00007675_FOLLETO_BRIGHT_LINE_06,0.01,1,2025-10-17T11:32:20.301486
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L20,failed,4,0.0,0,0,0,Ledinaire_Waterproof_WT060C-MI_1,0.39,1,2025-10-17T11:32:20.308580
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L21,failed,6,0.0,0,0,0,A48C1981840POW,0.01,1,2025-10-17T11:32:20.701866
2103 ΧΡΥΣΑΝΘΕΜΩΝ/L22,failed,3,0.0,0,0,0,data-sheet-LL1160043,0.21,1,2025-10-17T11:32:20.712563
2103 ΧΡΥΣΑΝΘΕΜΩΝ/LYSH1,failed,6,0.0,0,0,0,A01-PLAN_VIEWS_BS_-_LYSH_1,0.22,1,2025-10-17T11:32:20.921725
2103 ΧΡΥΣΑΝΘΕΜΩΝ/LYSH2-GIA ISOGEIO YPOGEIO,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:21.145988
2103 ΧΡΥΣΑΝΘΕΜΩΝ/LYSH3-GIA ISOGEIO YPOGEIO,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:21.146397
2103 ΧΡΥΣΑΝΘΕΜΩΝ/OLD SUBMISSION,failed,12,0.0,0,0,0,2103_CHR_ARC_101,0.01,1,2025-10-17T11:32:21.146690
2103 ΧΡΥΣΑΝΘΕΜΩΝ/PDF,failed,12,0.0,0,0,0,S_04_A-OROFOS,1.91,1,2025-10-17T11:32:21.157060
2103 ΧΡΥΣΑΝΘΕΜΩΝ/PROHGOYMENH PROSFORA,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:23.064251
2103 ΧΡΥΣΑΝΘΕΜΩΝ/SHORTLISTED,failed,7,0.0,0,0,0,Mirage_Catalogo_Glocal_-_Aprile_2022,2.46,1,2025-10-17T11:32:23.064685
2103 ΧΡΥΣΑΝΘΕΜΩΝ/SHOWER,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:25.528674
2103 ΧΡΥΣΑΝΘΕΜΩΝ/STRETCH CEILING APPOLONDESIGN,failed,15,0.0,0,0,0,T-403-datasheet,0.45,1,2025-10-17T11:32:25.529255
2103 ΧΡΥΣΑΝΘΕΜΩΝ/TAP,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:25.984128
2103 ΧΡΥΣΑΝΘΕΜΩΝ/TEMP,failed,3,0.0,0,0,0,Α607_-_ΑΝΑΠΤΥΓΜΑ_ΛΟΥΤΡΟΥ_1_ΙΣΟΓΕΙΟΥ_ΚΑΙ_ΟΡΟΦΩΝ-NEO_ΕΠΙΠΛΟ,0.17,1,2025-10-17T11:32:25.984385
2103 ΧΡΥΣΑΝΘΕΜΩΝ/TILES GALLERY - ΔΗΜΑΣ,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:26.152411
2103 ΧΡΥΣΑΝΘΕΜΩΝ/TOILET SEAT,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:26.152757
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL01,failed,8,0.0,0,0,0,data-sheet-LL108057M2,1.02,1,2025-10-17T11:32:26.153206
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL03,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.177835
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL04,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.178318
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL05,failed,3,0.0,0,0,0,data-sheet-LL1290183,0.23,1,2025-10-17T11:32:27.178541
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL06,failed,4,0.0,0,0,0,data-sheet-LT1350012,0.26,1,2025-10-17T11:32:27.412083
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL07,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.670068
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL08,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.670503
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL10,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.670767
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL11,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.670988
2103 ΧΡΥΣΑΝΘΕΜΩΝ/XL12,skipped,2,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.671199
2103 ΧΡΥΣΑΝΘΕΜΩΝ/old- first submission,skipped,1,0.0,0,0,0,,0.0,1,2025-10-17T11:32:27.671404
2103 ΧΡΥΣΑΝΘΕΜΩΝ/shortlisted,failed,4,0.0,0,0,0,APAVISA_EARTH,0.0,1,2025-10-17T11:32:27.671569
2103 ΧΡΥΣΑΝΘΕΜΩΝ/Όψεις,failed,3,0.0,0,0,0,2103_CHR_ARC_301,0.0,1,2025-10-17T11:32:27.671905
